指标名称,资金净流入额：A股,资金净流入额：主板,美元指数,GDP：当季值,GDP：当季同比,GDP增长贡献率：最终消费支出,GDP增长贡献率：资本形成总额,GDP增长贡献率：货物和服务净出口,全社会用电量：当月值,全社会用电量：当月同比,GDP：当季同比,工业增加值：当月同比,资产负债率,应收账款平均回收期,利润总额：累计同比,工业企业：利润总额：当月同比,固定资产投资完成额：累计同比,房地产开发投资完成额：开发计划总投资：累计同比,房地产开发投资完成额：开发新增固定资产：累计同比,房地产开发计划总投资：当月值,房地产开发新增固定资产投资：当月值,贸易顺差：当月值,贸易顺差：当月同比,财政预算收入：当月值,财政预算收入：当月同比,CPI：当月同比,PPI：全部工业品：当月同比,M2：同比,M2：环比,M2,PMI,宏观经济景气指数：预警指数,涨跌幅：上证综合指数,涨跌幅：沪深300指数
单位,元,元,1973年3月=100,亿元,%,%,%,%,亿千瓦时,%,%,%,%,天,%,%,%,%,%,万元,万元,千美元,%,亿元,%,%,%,%,%,亿元,%,,%,%
2015-10-13,-19987553182,-11042464264,94.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,-0.08
2015-10-14,-40327195079,-19850974187,93.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.93,-1.13
2015-10-15,27580765360,18746158904,94.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,2.37
2015-10-16,-17477405203,-2001243791,94.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.36
2015-10-19,-43874202382,-21236336263,94.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,0
2015-10-20,-8035117817,-7297804094,94.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,1.23
2015-10-21,-99746664036,-49448355765,95.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.06,-2.92
2015-10-22,5677144944,784554177,96.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,1.48
2015-10-23,59191921,2964743363,97.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.33
2015-10-26,-58826486973,-30970234547,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5
2015-10-27,-28141020016,-15871532790,96.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.1
2015-10-28,-72305868979,-39487260509,97.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.72,-1.89
2015-10-29,-9083166621,-2856626477,97.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.24
2015-10-30,-15026205526,-9784755641,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,0.02
2015-10-31,,,,,,,,,4491,-0.2,,5.6,56.8,36.1,-2,-4.6,10.2,9.6,1.7,76553172,42701863,61643390,35.76,14435.08,8.7,1.3,-5.9,13.5,0.09,1361020.7,49.8,67.3,,
2015-11-02,-60028824682,-32485366542,96.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,-1.64
2015-11-03,-28358943445,-13753590382,97.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,-0.3
2015-11-04,71608234964,41925503622,97.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,4.7
2015-11-05,-30517403040,2121643612,97.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,2.13
2015-11-06,29744119583,14014193435,99.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,2.36
2015-11-09,-26644631250,-22449412636,99.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,1.24
2015-11-10,-47280306291,-27323578223,99.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,-0.19
2015-11-11,-22361210981,-18785433749,98.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.01
2015-11-12,-64976857642,-32112599995,98.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,-1
2015-11-13,-72192093092,-34678245623,99.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.43,-1.29
2015-11-16,-13375611607,-13402870032,99.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.48
2015-11-17,-81158227284,-34721598666,99.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,-0.15
2015-11-18,-72058248718,-37098008220,99.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.01,-1.14
2015-11-19,13819288777,-116221425,98.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.6
2015-11-20,-21594558400,-8925103725,99.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,-0.02
2015-11-23,-77570720450,-37467981231,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56,-0.56
2015-11-24,-24900027920,-18589572504,99.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.01
2015-11-25,2370727936,-3936404364,99.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.74
2015-11-26,-61490446607,-24551876953,99.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34,-0.59
2015-11-27,-1.29835E+11,-73224524405,100.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.48,-5.38
2015-11-30,-34926482553,-19320727876,100.24,,,,,,4658,0.6,,6.2,56.6,36.2,-1.9,-1.4,10.2,9.2,1.9,102184406,41567144,54103063,-0.69,11087.38,11.4,1.5,-5.9,13.7,0.95,1373956.01,49.6,67.3,0.26,0.26
2015-12-01,-37230624781,-10438535978,99.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.71
2015-12-02,-14838317853,6421154038,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,3.63
2015-12-03,4015738993,-1724305386,97.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,0.73
2015-12-04,-49197793767,-29208632999,98.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.67,-1.91
2015-12-07,-14644281786,-9123652691,98.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.27
2015-12-08,-56486811732,-33580760462,98.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.89,-1.75
2015-12-09,-28551689433,-11798577551,97.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.36
2015-12-10,-25046389920,-15072447397,97.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49,-0.35
2015-12-11,-26916994106,-9726845595,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.61,-0.41
2015-12-14,8454072698,11730048658,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51,2.86
2015-12-15,-11292821970,-10212167556,98.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29,-0.46
2015-12-16,-16903183483,-12267781108,98.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,-0.24
2015-12-17,10462503200,7048412148,99.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,1.91
2015-12-18,-37914169858,-12797575232,98.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,0.32
2015-12-21,-5864087777,13051715373,98.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,2.6
2015-12-22,-17687995917,-8520826411,98.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.28
2015-12-23,-54544091887,-20024080312,98.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.27
2015-12-24,-39671949849,-25779024093,97.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65,-0.96
2015-12-25,-27702589746,-17339939698,97.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.23
2015-12-28,-92134786954,-56163420859,97.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.59,-2.88
2015-12-29,-24654976793,-13926577690,98.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.92
2015-12-30,-13948251053,-11514094228,98.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.09
2015-12-31,-47412406691,-18577362912,98.7,192572.9,6.8,60,,,5007,-2.15,6.8,5.9,56.2,35,-2.3,-4.7,10,8.9,-0.8,50941969,109817837,60093000,21.13,12282.05,14.2,1.6,-5.9,13.3,1.33,1392278.11,49.7,67.3,-0.94,-0.91
2016-01-01,,,98.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,-94276831658,-51344697630,98.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.86,-7.02
2016-01-05,-50132349708,-25509597322,99.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26,0.28
2016-01-06,-2106804441,3417445525,99.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,1.75
2016-01-07,-28782090538,-15826607782,98.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.04,-6.93
2016-01-08,-24833149383,-11061178830,98.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,2.04
2016-01-11,-78192397339,-47943068821,98.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.33,-5.03
2016-01-12,-16304150146,-11947871945,98.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.73
2016-01-13,-38685865101,-19255840250,98.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.42,-1.86
2016-01-14,10285974074,1998737621,99.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,2.08
2016-01-15,-50829705889,-29403834529,98.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.55,-3.19
2016-01-18,12119465167,2423493203,99.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.38
2016-01-19,16539091435,13117230170,99.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,2.95
2016-01-20,-42505183027,-23281447924,99.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.03,-1.51
2016-01-21,-36875855865,-20683525816,99.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.23,-2.93
2016-01-22,-2601406388,-1122882935,99.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.04
2016-01-25,-15264077808,-5665134807,99.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.5
2016-01-26,-64817644076,-35070214614,99.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.42,-6.02
2016-01-27,-20074114370,-10663770983,98.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.52,-0.35
2016-01-28,-29653676291,-14935279572,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.92,-2.61
2016-01-29,23965012327,12374367561,99.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,3.24
2016-01-31,,,,,,,,,,,,,,,,,,,,,,63287000,5.42,17166.3,5.94,1.8,-5.3,14,1.73,1416319.55,49.4,67.3,,
2016-02-01,-31436579942,-17637131943,99.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.78,-1.53
2016-02-02,27349643913,12808930401,98.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,2.08
2016-02-03,-15243360410,-8629667504,97.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38,-0.43
2016-02-04,15066204849,8068989595,96.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,1.23
2016-02-05,-22355813278,-9742924394,97.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.63,-0.7
2016-02-08,,,96.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-09,,,96.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-10,,,95.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-11,,,95.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-12,,,95.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,-659880252,-1395165571,96.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.63,-0.58
2016-02-16,31850844807,17792573110,96.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,3.07
2016-02-17,-3715349736,763994490,96.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.87
2016-02-18,-16370838724,-6983452672,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,-0.31
2016-02-19,-16838867190,-10822408974,96.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.07
2016-02-22,-2213448673,4594228844,97.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,2.2
2016-02-23,-38645056535,-18865047509,97.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.81,-0.95
2016-02-24,-19910380344,-739195736,97.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.65
2016-02-25,-93042336611,-51129214984,97.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.41,-6.14
2016-02-26,-14385351926,-5077458324,98.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,1
2016-02-29,-50340818244,-24291917874,98.26,,,,,,3812,4,,,56.8,42.4,4.8,,10.2,8.4,18.1,,,32592000,-46.23,10218.5,7.42,2.3,-4.9,13.3,0.59,1424618.68,49,70.7,-2.86,-2.39
2016-03-01,3485790156,4070396568,98.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,1.85
2016-03-02,47228351600,34043903158,98.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26,4.12
2016-03-03,-8981536607,-5007437721,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.23
2016-03-04,-20575728992,3503074494,97.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.16
2016-03-07,-4435863243,-3381686113,97.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.35
2016-03-08,-13189847585,-10059394983,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.09
2016-03-09,-23288531379,-14381240818,97.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.34,-1.15
2016-03-10,-23730565323,-13820714291,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.02,-1.91
2016-03-11,-9554276475,-5342303662,96.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.17
2016-03-14,29575981849,10684585645,96.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.57
2016-03-15,-21242700887,-8698539564,96.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.3
2016-03-16,-6784068952,1952828148,95.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.5
2016-03-17,50350998314,17778240148,94.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.11
2016-03-18,35277762077,14543337673,95.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,1.53
2016-03-21,966354413,4551232906,95.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,2.44
2016-03-22,-25963929244,-17349835650,95.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.64,-0.73
2016-03-23,-22032370458,-12991514384,96.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.32
2016-03-24,-41606438521,-22598387779,96.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.63,-1.68
2016-03-25,-25422593555,-9474798665,96.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.5
2016-03-28,-45169196235,-22423209163,95.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.73,-0.88
2016-03-29,-46237822667,-22140514416,95.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.28,-1.08
2016-03-30,32642771183,15958755165,94.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,2.58
2016-03-31,-22592105521,-8045843969,94.65,162410,6.7,84.7,36.5,-11.5,4762,5.6,6.7,6.8,56.9,39.8,7.4,11.1,10.7,9.1,7.6,94513859,22802290,29857000,869,11511.2,7.1,2.3,-4.3,13.4,1.51,1446198.03,50.2,70.7,0.11,0.06
2016-04-01,-33304286972,-9778363792,94.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.12
2016-04-04,,,94.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,30306812050,15171825310,94.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,1.32
2016-04-06,-28451034354,-14380310736,94.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,-0.21
2016-04-07,-51859792457,-25372042505,94.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.38,-1.48
2016-04-08,-46616568328,-22729871176,94.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78,-0.73
2016-04-11,11079821815,8146600340,94.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,1.39
2016-04-12,-43852713277,-17668573211,94.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34,-0.36
2016-04-13,46610285861,30753788389,94.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,1.33
2016-04-14,-15523709079,-9141519054,94.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.44
2016-04-15,-32426789492,-15229659299,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,-0.11
2016-04-18,-39648068276,-20939106437,94.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.44,-1.34
2016-04-19,-19320766452,-8669300414,94.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.31
2016-04-20,-70771327856,-27686420243,94.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.31,-1.77
2016-04-21,-18448922321,-3424233316,94.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.66,-0.64
2016-04-22,-9856560711,-6179167375,95.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.45
2016-04-25,-15194384746,-5649667966,94.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.41
2016-04-26,-3065802518,-2118176786,94.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.54
2016-04-27,-14623914415,-5756056508,94.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37,-0.42
2016-04-28,-17904117311,-10062601014,93.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27,-0.17
2016-04-29,-3538823924,-674876866,93.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,-0.12
2016-04-30,,,,,,,,,4569,1.9,,6,56.8,39.5,6.5,4.2,10.5,9.3,8.9,92518806,18535913,45562000,33.48,15522.9,14.4,2.3,-3.4,12.8,-0.07,1445209.59,50.1,70.7,,
2016-05-02,,,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,19087340044,7013365583,93.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,1.8
2016-05-04,-11045813249,-2999889827,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,-0.13
2016-05-05,-3119210401,-2145475188,93.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.14
2016-05-06,-67150288183,-29036848647,93.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.82,-2.6
2016-05-09,-41060590746,-20268734292,94.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.78,-2.07
2016-05-10,-20152523266,-7779205226,94.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.11
2016-05-11,-11725257935,-359115507,93.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.45
2016-05-12,-5967237892,-3443893660,94.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,0.24
2016-05-13,-13010655747,-5356355538,94.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31,-0.49
2016-05-16,5981009786,1600597544,94.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.66
2016-05-17,-8309903866,-3491209428,94.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,-0.3
2016-05-18,-31342184963,-11308361878,95.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.27,-0.58
2016-05-19,3191152262,730647192,95.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,-0.18
2016-05-20,2359368290,2190720817,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.51
2016-05-23,-2294055214,-1662433064,95.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.29
2016-05-24,-20448557404,-7501690657,95.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.77,-0.77
2016-05-25,-13724426515,-4408857589,95.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23,-0.14
2016-05-26,-8025264797,-1996125055,95.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.16
2016-05-27,-6705457780,-992989384,95.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,-0.06
2016-05-30,-9680355520,-4244788842,95.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.14
2016-05-31,42629788271,18606550987,95.84,,,,,,4730,2.1,,6,56.8,39.1,6.4,3.7,9.6,9.3,9.3,114771489,23819729,49980000,-15.98,15460.8,7.3,2,-2.8,11.8,1.14,1461695.11,50.1,70.7,3.34,3.35
2016-06-01,-11236857677,-5728581718,95.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,-0.28
2016-06-02,-12408705887,-4175935845,95.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.21
2016-06-03,-12296419648,-2898219674,93.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.7
2016-06-06,-16850120895,-5960145321,94.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,-0.33
2016-06-07,-12416609501,-3923166326,93.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,-0.05
2016-06-08,-20540970520,-9649838225,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,-0.41
2016-06-09,,,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-10,,,94.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,-51705454360,-18152150353,94.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.21,-3.09
2016-06-14,-21570602643,-7285677884,94.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.31
2016-06-15,31325265490,12118864891,94.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,1.31
2016-06-16,-19945726356,-6176447957,94.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.7
2016-06-17,-12924979409,-3504450780,94.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.51
2016-06-20,-13045458577,-6023263662,93.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.07
2016-06-21,-34679308000,-12164512278,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35,-0.2
2016-06-22,9973560347,3125601171,93.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.89
2016-06-23,-21862491687,-9325025191,93.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.53
2016-06-24,-31356908501,-14399986915,95.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,-1.29
2016-06-27,21442171292,9141921708,96.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,1.41
2016-06-28,-12000396266,-3298120049,96.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.51
2016-06-29,-17406846326,-5415071299,95.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.48
2016-06-30,-27138545018,-9802177340,95.95,181408.2,6.7,73.4,37,-10.4,4925,2.6,6.7,6.2,56.6,38.1,6.2,5.1,9,9,9,127180773,28984896,48108000,3.37,15634.1,1.7,1.9,-2.6,11.8,1.97,1490491.83,50,68,-0.07,0.08
2016-07-01,-17691571662,-4664913253,95.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.01
2016-07-04,18927787675,14967845018,95.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,1.6
2016-07-05,-19873810181,-5199770651,96.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.08
2016-07-06,-18602206491,-5858841099,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.29
2016-07-07,-23378062176,-9155066364,96.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,-0.21
2016-07-08,-21626248735,-9119140514,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.95,-0.55
2016-07-11,-32506986780,-6732446475,96.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.35
2016-07-12,-13855309868,1134144159,96.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,2.18
2016-07-13,-11719214667,-7482773448,96.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.3
2016-07-14,-25343514407,-12791463720,96.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22,-0.19
2016-07-15,-31060791987,-10981664414,96.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,-0.01
2016-07-18,-30182143875,-14046435856,96.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35,-0.44
2016-07-19,-20840099049,-12417709054,97.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23,-0.42
2016-07-20,-17140701345,-8871421598,97.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29,-0.33
2016-07-21,-17158979070,-4378834139,96.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.46
2016-07-22,-31517501301,-13562360108,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.86,-0.84
2016-07-25,-23393037379,-9567578407,97.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.18
2016-07-26,-4818932746,-1275628622,97.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,1.2
2016-07-27,-71764791362,-26934935527,96.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.91,-1.57
2016-07-28,-24945979923,-8639355700,96.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.09
2016-07-29,-17991703251,-9349797722,95.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.53
2016-07-31,,,,,,,,,5523,8.2,,6,56.4,38.1,6.9,11,8.1,8.8,11.2,108767828,24719125,52308000,21.58,14770.2,3.3,1.8,-1.7,10.2,0.07,1491558.72,49.9,68,,
2016-08-01,-24659460757,-14271252703,95.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.87,-0.85
2016-08-02,-5156329219,-1759561988,95.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.39
