date,新综指,沪深300,上证指数,机械设备,汽车,非银金融,银行,通信,传媒,计算机,国防军工,电气设备,建筑装饰,建筑材料,综合,休闲服务,商业贸易,房地产,交通运输,公用事业,医药生物,轻工制造,纺织服装,食品饮料,家用电器,电子,有色金属,钢铁,化工,采掘,农林牧渔
2020/3/6,-1.2121,-1.6216,-1.21,-0.1258,-1.2499,-2.6073,-1.5813,-1.2306,-1.4467,-1.3014,-0.8341,0.1378,-2.3627,-2.8544,0.4032,-0.7243,0.8017,-2.5371,-1.1458,-0.905,0.6837,-0.294,3.2728,-1.6591,-1.6273,-0.7684,-0.2208,-0.8227,0.5462,-0.9641,-1.2593
2020/3/9,-3.0074,-3.4161,-3.0061,-3.7275,-4.9233,-3.1612,-2.5536,-1.3293,-4.9704,-6.3355,-5.4393,-4.0593,-3.9715,-3.7944,-2.3237,-4.4706,-2.3104,-2.8637,-1.0938,-2.2753,-1.4206,-3.8714,-0.8803,-3.6878,-3.4153,-6.4921,-4.9714,-3.3663,-3.2105,-3.9968,-1.5881
2020/3/10,1.8202,2.1415,1.8167,1.8378,2.7244,2.4012,1.0921,6.6396,2.9818,4.7538,4.2535,3.2432,2.992,3.2334,0.8094,3.5789,1.4073,1.3631,1.1143,1.13,-0.298,1.8396,-2.5441,2.9474,2.5934,5.2736,1.4121,1.76,0.863,1.0459,-0.5439
2020/3/11,-0.9443,-1.3301,-0.9425,-1.4717,-1.0265,-2.1363,-0.8368,-1.6975,-1.9302,-2.4188,0.4888,-0.9811,-1.5526,-1.8529,-1.194,1.6996,-0.5311,-0.778,0.8929,-0.2099,-1.0659,-1.4494,-1.1526,-0.2334,-1.6146,-3.0135,-1.1817,0.0657,-1.7533,-0.7858,-0.0634
2020/3/12,-1.5166,-1.9243,-1.517,-2.3212,-1.781,-1.4449,-0.5096,0.1269,-1.8523,-1.3872,-2.196,-2.5628,-1.2848,-2.006,-3.0426,-2.8105,-1.644,-1.3284,-2.1239,-1.2179,-2.8525,-2.4634,-2.8917,-2.1269,-2.5039,-1.8787,-2.8073,-0.036,-2.84,-2.0978,-4.0369
2020/3/13,-1.2326,-1.4072,-1.2334,-1.5044,-1.491,-1.3562,-0.9185,-0.9005,-0.9538,0.5145,-0.2351,0.904,-1.1223,-1.6026,-1.2847,2.6168,-1.3105,-1.1684,-1.6646,-1.7903,-2.1434,-1.3295,-3.2442,-1.697,-2.3632,-0.2746,-2.0226,-1.9266,-2.0459,-1.3677,0.0285
2020/3/16,-3.4024,-4.2993,-3.4,-4.7165,-5.4847,-4.8481,-3.0248,-8.1432,-4.7321,-5.7993,-5.2061,-6.2996,-2.8428,-4.242,-3.1311,-4.8565,-3.2344,-2.8948,-2.8882,-2.2488,-2.733,-3.776,-1.324,-3.9576,-4.4449,-7.5441,-4.0691,-2.501,-3.7975,-2.5219,-4.3875
2020/3/17,-0.3441,-0.4871,-0.3446,0.1464,-0.9854,0.146,-0.1799,-1.3171,0.715,1.6792,0.1036,1.0108,0.4656,-0.1297,-0.6317,-1.3931,-0.7587,-1.2367,-0.9647,-0.0622,-0.586,-0.9696,-1.342,-1.3736,-1.9148,-0.1128,-1.2875,-0.7606,-0.2593,-0.457,-0.5487
2020/3/18,-1.8328,-1.9793,-1.8306,-1.9618,-2.1989,-2.9913,-2.3124,-3.7693,-1.8631,-1.5989,-2.7173,-1.4617,-1.7249,0.2044,-1.6468,-2.1423,-1.5266,-3.6497,-1.628,-1.221,-0.9027,-1.4589,-1.4111,-2.5192,-0.3777,-1.6414,-1.8988,-0.9877,-1.2578,-1.6135,1.1355
2020/3/19,-0.977,-1.297,-0.9758,0.2509,-0.8858,-0.7579,-2.8414,4.3174,1.8377,1.8404,1.3059,0.4745,-0.4681,-0.5799,-1.323,-1.9539,2.9953,-2.0472,-1.5158,-0.5853,-1.3478,-0.4093,-1.6125,-2.0161,-2.3464,2.3864,-0.354,0.1961,0.2338,-1.4551,0.4177
2020/3/20,1.6107,1.7868,1.6094,1.8337,1.1226,1.2291,2.3297,0.816,1.6238,0.0243,0.7338,0.0869,1.7546,4.0344,1.0524,4.9306,0.7029,2.3628,1.5704,1.4084,2.6923,1.9785,1.1779,3.6469,1.1562,-0.212,1.4767,0.5416,1.0563,1.3891,0.3362
2020/3/23,-3.1117,-3.3646,-3.1123,-3.3115,-6.0531,-3.5897,-2.3251,-2.7152,-3.9796,-5.2418,-5.146,-5.125,-3.2268,-2.1086,-5.3157,-4.7789,-2.9858,-4.0435,-3.346,-1.8808,-1.5514,-3.7688,-3.9778,-2.3009,-5.0815,-7.2563,-4.1828,-2.7392,-4.7294,-2.7598,-3.3658
2020/3/24,2.3439,2.6856,2.3409,1.9329,3.8565,2.6482,2.636,2.668,1.1266,2.1995,1.585,1.0303,1.4158,2.919,2.6772,1.6784,1.6258,2.2085,2.0174,1.7027,1.9158,2.4662,1.5606,3.9486,3.2488,1.3725,4.1466,1.8674,1.6874,2.6653,2.8528
2020/3/25,2.1744,2.6869,2.1728,2.1028,4.7393,2.0613,1.7313,1.5969,2.8563,2.0309,1.6486,3.2592,1.6196,1.3897,3.7339,1.9189,1.7883,4.3254,2.7297,1.1854,3.5286,2.6858,3.2933,2.4037,3.5647,3.5322,2.3699,0.8035,2.265,1.4622,2.5497
2020/3/26,-0.6002,-0.6574,-0.5997,-1.4686,-1.3317,-1.0707,0.5921,-2.8011,-0.9608,-0.792,-1.5735,-2.4447,-1.8874,-2.0815,-0.7721,-2.2195,-0.0278,-1.0646,-0.8925,-1.1815,2.141,-0.8468,-0.734,-0.0174,-1.2121,-2.4687,-1.0332,-1.5338,-1.0866,-1.046,1.029
2020/3/27,0.2647,0.3249,0.2637,0.5919,-0.1376,0.0121,0.2952,-1.6807,-1.2094,-1.9872,-0.049,-0.2786,2.2617,1.3585,-0.6393,-0.5753,1.1656,0.9633,-0.2935,0.2231,-0.4595,0.3496,2.1699,1.3127,0.247,-1.099,-0.653,0.8436,-0.3011,0.1167,-2.3165
2020/3/30,-0.8991,-0.969,-0.9014,-1.5043,-1.0361,-0.9842,-0.4153,-4.0904,-3.7081,-4.2987,-0.9299,-1.5183,0.2702,-0.5791,-1.5249,-5.3955,-0.0075,-1.301,-1.4758,-0.8822,-1.3333,-2.1247,-0.2851,-0.739,-2.0453,-3.0351,-2.7876,-1.3581,-1.8573,-1.0945,1.6928
2020/3/31,0.1116,0.3278,0.1122,-0.7528,0.3394,-0.2768,-1.065,-1.1345,-0.1882,-0.2233,-1.0193,-0.6193,-0.6413,-0.5583,0.4969,-0.7027,0.951,-0.9055,1.4193,0.2373,0.7973,0.3296,-1.2282,3.4591,0.2968,-0.6344,0.995,-0.0554,0.8038,0.1753,6.6273
2020/4/1,-0.5744,-0.3006,-0.5736,-0.2935,-0.6496,-0.2315,-0.0627,-0.7988,-0.5985,-0.1682,-0.5785,0.1921,-1.0927,-0.2802,-1.1654,0.1892,-2.0534,0.6294,-1.1047,-0.8374,-1.586,-0.8226,-0.9202,-1.1486,0.1802,1.573,1.2438,-0.7416,-0.5755,-0.7144,-1.6463
2020/4/2,1.6889,1.6178,1.6865,2.0326,1.0657,1.391,0.642,4.0751,2.3132,4.1649,2.9273,2.8251,1.6488,0.5792,1.9683,2.7828,0.0623,1.0036,1.0726,1.3762,1.2878,1.7746,2.0151,1.6997,1.098,5.6041,1.0851,1.8596,2.509,3.0377,-0.9871
2020/4/3,-0.5992,-0.5707,-0.5988,-0.6007,-0.9566,-1.3594,-0.6515,-2.0991,-1.2245,-1.5959,-0.8937,-1.703,-1.0303,-0.7101,1.0191,0.6573,-0.1331,-0.0959,-0.0397,-0.4626,1.0376,-0.5662,0.3027,0.1851,-0.7596,-1.2018,-0.9223,-0.5949,-0.4586,-1.0609,1.6198
2020/4/7,2.055,2.2838,2.0541,3.639,2.5827,2.0513,1.1719,2.8411,3.3566,4.2749,3.9787,3.0912,2.5776,5.1721,2.9897,3.4548,2.915,1.4487,1.836,1.7093,2.8879,2.7152,2.3549,2.9884,1.7199,3.0418,3.6669,2.3164,3.0637,1.5996,4.7661
2020/4/8,-0.1919,-0.4654,-0.1913,-0.0148,-0.2901,-0.6236,-0.5923,0.9399,0.3668,0.0719,2.0034,-0.4284,-0.2011,0.0512,-0.6465,1.4063,-0.2526,-0.4658,0.4533,0.2691,-0.0349,0.0065,0.7184,-0.4393,-1.172,0.4534,0.1671,0.405,0.1588,0.1802,-1.901
2020/4/9,0.3748,0.3298,0.3742,0.2883,0.9814,0.5652,0.0082,1.214,2.2526,1.665,0.0904,0.2086,0.1439,0.5024,1.5111,1.7075,0.9423,-0.2162,0.2473,0.255,2.7056,1.1836,-0.7206,0.6973,0.1679,-0.6467,-0.1624,1.1574,0.3513,-0.069,0.4491
2020/4/10,-1.0359,-0.6231,-1.0359,-1.6014,-2.0703,-0.1883,-0.0981,-4.3134,-2.8183,-3.9681,-1.369,-2.1107,-1.5773,-1.3168,-2.2607,-0.9086,-1.7631,-0.4515,-0.8215,-1.0734,-1.436,-1.7462,-2.9801,0.0592,1.4952,-3.9492,-1.782,-1.2972,-1.8553,-1.405,-0.8262
2020/4/13,-0.4841,-0.4224,-0.4857,0.5872,-0.774,-1.034,-0.7081,-2.6095,-1.7173,-2.4219,-0.1868,-1.8109,-0.0723,2.0765,-0.8025,-0.0461,-0.6573,-0.1686,-1.0585,-0.2831,0.7384,-0.5534,0.3623,-0.3522,1.9689,-2.5466,-0.5288,0.4903,0.4037,-0.5786,-2.7265
2020/4/14,1.59,1.9301,1.5895,1.4728,2.1109,2.0452,1.2069,2.8033,3.1254,2.9795,1.109,3.9741,0.9465,1.132,2.0635,1.2069,1.5574,1.8684,1.1618,1.1482,1.7374,1.6777,1.3295,1.7489,0.9143,3.4834,3.3907,0.9997,1.8283,1.4963,1.8908
2020/4/15,-0.569,-0.7407,-0.5698,-1.2083,-0.5652,-0.8049,-0.5574,-0.8608,-0.8459,-0.5514,-1.2079,0.2508,-1.0936,-1.9892,-0.5854,-2.2582,-1.0032,-1.4092,-0.5966,-0.4199,0.3049,-0.5993,-0.0687,-0.5749,-1.7537,0.2945,-1.0299,-0.9361,-0.7057,-0.887,-1.3158
2020/4/16,0.3139,0.1322,0.3116,0.1074,0.087,0.3487,-0.2726,0.6423,1.5693,2.041,1.0168,2.5408,0.1324,-0.835,0.0903,-0.2455,0.5893,0.344,-0.3146,0.9418,0.7458,0.4026,-0.4407,-0.2772,-0.0479,0.5688,0.2049,0.3745,-0.1914,-0.0812,-0.9461
2020/4/17,0.659,0.9759,0.6582,0.9457,0.1209,1.1067,0.8307,0.1287,-0.264,0.2866,-0.4476,1.0438,2.0302,1.5011,0.2195,4.1246,-0.0108,0.3827,1.3358,-0.4459,-1.1286,-0.0074,-0.2244,1.1566,0.2447,1.6113,-0.5839,-0.0534,0.7187,0.3208,0.4584
2020/4/20,0.4945,0.3638,0.4953,0.9214,0.4546,0.8024,-0.3066,1.8633,0.9212,2.1524,1.7279,0.3381,1.4262,2.7397,1.1318,0.9284,0.893,-0.1226,0.2817,0.0707,1.5662,0.6318,0.86,0.6569,0.833,0.8986,-0.0658,0.325,1.1923,-0.1572,0.8164
2020/4/21,-0.8955,-1.1784,-0.8953,-0.8966,-1.3842,-1.6026,-0.4049,0.3383,-0.2405,0.625,0.1136,-0.9755,0.3044,0.2851,-0.561,-0.537,-0.3708,-1.1968,-0.7566,-0.4608,-0.8813,-0.8766,-1.0684,-1.6188,-1.2676,-1.854,-1.5821,-0.5947,-0.7238,-1.7235,-0.8392
2020/4/22,0.6026,0.8229,0.6002,0.6868,0.0855,0.0677,-0.084,0.5118,0.8674,0.1816,0.3343,1.1858,0.043,0.292,0.4779,2.6204,1.8745,0.5983,0.7259,0.7629,1.1603,0.7085,0.7889,3.1092,1.4437,0.6326,0.4253,-0.0658,1.1592,-0.1558,4.0772
2020/4/23,-0.1942,-0.2508,-0.1927,-0.6511,-0.5445,-0.428,-0.3719,-2.3096,-1.4876,-1.6106,0.8872,-1.595,-0.6024,-1.6539,-0.0434,0.2936,0.3308,-0.1431,1.397,-0.2549,0.3791,-0.255,-0.2351,0.5273,0.869,-1.5236,-0.0093,-0.8748,-0.1075,0.7032,-0.1161
2020/4/24,-1.0556,-0.8559,-1.0558,-0.8462,-0.4976,-1.8715,-0.38,-1.7985,-1.8967,-2.1887,-1.872,-0.881,-1.5042,-0.8597,-2.2364,0.3482,-0.8563,-1.0768,-1.5637,-0.8738,-2.4242,-1.309,-2.7757,0.2097,-0.9886,-1.9847,-0.7557,-0.8991,-1.6115,-1.017,-0.7083
2020/4/27,0.25,0.6794,0.248,-0.2392,-1.2205,0.3958,1.9322,0.3639,-0.4583,-0.7563,-2.0088,0.5056,-0.4646,0.7849,-0.2818,-0.923,0.8053,0.7938,-0.5623,0.2126,0.8651,-0.5367,-1.2153,0.615,-0.3196,-0.0424,-1.549,-0.1209,-0.6402,-0.8216,0.525
2020/4/28,-0.1938,0.69,-0.1943,-1.5979,-1.1076,1.1304,0.2235,-1.9289,-0.611,-1.2133,-1.9569,-0.1801,-2.3264,-0.6178,-1.2042,1.3395,-0.4727,0.2654,-0.101,-0.8732,-0.5061,-1.5734,-2.7271,1.6826,0.7926,1.4736,-1.8069,-1.0835,-1.8659,-2.2902,-0.5939
2020/4/29,0.4419,0.4647,0.4419,0.0751,0.4344,1.0495,2.3906,-0.7877,0.5938,-0.3529,1.0957,0.2516,-0.3329,1.5625,-0.9391,1.3774,-1.118,1.6413,0.5625,-0.0969,-1.2946,-0.6121,-1.3439,-1.9901,0.9053,0.4277,0.0695,0.1459,0.0861,0.64,-1.7788
2020/4/30,1.3322,1.1778,1.3336,2.1854,3.4905,1.4101,0.2549,4.1229,2.5163,4.2069,2.654,3.1439,1.7033,0.106,2.0177,2.4651,-0.594,0.5957,1.7957,1.2999,-0.6243,1.2046,0.8337,-0.4341,1.1777,5.1025,2.7221,2.0681,2.0754,2.3091,-0.1896
2020/5/6,0.633,0.6051,0.6314,1.8267,2.5412,-0.2173,-1.0458,2.6086,1.681,2.436,1.9779,1.7268,1.1263,0.4474,1.4415,-1.707,0.9023,-0.4726,-0.832,0.5559,1.9963,0.9532,0.5355,1.8472,0.3436,3.3879,2.5962,0.194,1.5818,0.4031,0.3813
2020/5/7,-0.2294,-0.2886,-0.2299,0.0766,-0.3664,-0.6491,-0.5387,-0.5064,-0.3122,-0.6954,-0.1289,-0.6208,-0.406,1.2716,0.1862,0.5164,0.6927,-0.6973,-0.7877,-0.4516,0.3222,-0.0966,-0.6822,1.2679,-0.6161,-0.8218,-0.4724,0.2242,-0.0251,-0.482,1.0544
2020/5/8,0.8296,0.9867,0.8296,1.1419,1.2566,0.9118,1.0018,1.7056,1.3862,2.0647,1.2608,0.4924,0.3044,0.4021,1.6651,1.1194,0.255,0.9824,0.6119,0.4355,0.6312,1.2105,1.2753,0.8157,3.9517,1.0309,1.2659,0.6929,1.1379,1.0081,0.1769
2020/5/11,-0.0164,-0.0868,-0.0187,0.5148,0.5966,0.1516,-0.0493,1.0356,-0.2773,-0.7564,0.4137,-0.8028,0.3397,1.8024,-0.8165,-2.2123,-0.38,0.0539,0.3304,-0.2133,-0.8615,0.3617,0.1713,-0.2744,1.156,0.0017,-1.1136,-0.4863,-0.1798,0.3436,-2.0267
2020/5/12,-0.1022,0.0015,-0.1121,0.2227,-0.5247,-0.305,-0.759,-0.7628,0.1809,0.0976,0.0626,0.6329,-0.984,-0.5556,0.3634,0.9523,0.4248,-1.0481,-0.6294,-0.1596,1.2936,0.5497,-0.5356,1.0805,1.3625,0.7376,-0.8056,-0.2755,-0.0644,-0.6673,0.0225
2020/5/13,0.2289,0.2024,0.2246,-0.0406,-0.4044,-0.1761,-0.0686,-0.3808,0.8106,0.1823,-0.0858,0.3675,0.1113,-0.1616,1.2176,-0.2492,1.2161,0.1641,0.2948,0.1385,1.5121,0.3266,0.6983,1.702,-0.4974,0.2741,0.6515,0.5706,0.6136,-0.1003,0.4393
2020/5/14,-0.9587,-1.0845,-0.9561,-0.9026,-1.6996,-1.4214,-1.0794,-1.0597,-0.4927,-0.7248,0.3448,-1.5704,-1.2421,-2.5855,-0.7647,-0.9982,-0.6177,-1.2334,-1.2716,-0.8949,-0.8394,-0.7783,-1.0664,-0.682,-0.0928,-0.3805,-0.3864,-1.4398,-1.1212,-0.6982,-2.638
2020/5/15,-0.0671,-0.316,-0.0656,-0.4499,-0.5027,0.0374,-0.1109,0.3407,0.1076,0.6829,0.0266,1.0013,-0.1999,-0.5489,0.0387,-0.8211,0.1456,0.2619,0.095,0.0642,-0.5707,-0.4913,0.1376,-0.8154,-0.8231,1.525,0.9649,-0.6546,-0.1637,0.0554,0.3005
2020/5/18,0.236,0.258,0.2426,0.1658,-0.8875,-0.4471,0.0955,-2.6808,-1.4477,-1.7012,2.11,-0.7017,0.4778,0.565,-1.4683,-0.1103,0.6485,0.6875,0.7251,-0.2568,1.14,-0.0054,-0.2437,2.6019,0.1718,-4.4168,2.6236,0.2358,0.0489,0.4432,2.7386
2020/5/19,0.8049,0.8498,0.8054,1.4057,1.1832,0.7598,0.6919,0.9698,1.4472,2.1021,0.1992,1.4614,0.4391,0.508,0.1069,2.5144,1.6726,-0.0252,1.1677,0.1718,0.817,1.2716,0.2118,0.492,1.1389,3.193,-0.6912,0.5288,1.6253,1.4675,-0.9863
2020/5/20,-0.5092,-0.5315,-0.5119,-1.0023,-0.2319,-0.1539,0.5066,-0.8269,-1.2405,-1.6553,-2.8354,0.2261,-0.8996,-0.9043,-1.3328,-1.284,-0.9692,-0.9704,-0.9775,-0.6994,-1.2029,-0.9078,0.4776,-0.6244,-0.3516,-1.2084,-0.0293,-0.9954,-0.6023,-1.0985,-1.5477
2020/5/21,-0.5485,-0.5445,-0.5484,-1.3952,-1.0533,-0.8349,-0.2843,-1.9014,-0.9851,-2.1961,-1.685,-1.1968,-1.0937,-0.3664,-1.8687,0.165,-0.4239,-0.3555,-0.6406,-0.8361,0.7576,-0.6433,-1.3955,0.6317,-0.6507,-2.2646,-1.6406,0.1567,-1.2064,-0.4163,-1.8386
2020/5/22,-1.8885,-2.2927,-1.8884,-1.6992,-1.4606,-2.75,-1.821,-1.5338,-2.0712,-2.3158,-1.324,-2.3908,-1.7914,-2.6038,-1.9014,-1.7079,-0.7568,-1.9149,-1.0012,-1.1538,-2.5495,-1.2611,-2.0596,-3.1133,-2.4724,-1.8531,-1.4864,-1.3974,-2.0429,-1.9748,-0.9227
2020/5/25,0.1467,0.1376,0.1494,0.1763,-0.1156,-0.4825,-0.0765,-2.5727,-0.5435,-1.1536,-1.1995,-0.479,-0.6728,0.2514,0.5938,1.1898,0.8169,0.9779,0.2913,0.4318,1.2797,0.1966,0.2942,2.615,-0.7441,-1.6351,-0.8532,-0.2711,-0.1057,0.324,1.1521
2020/5/26,1.0123,1.1345,1.0141,1.7187,1.6833,0.9729,0.2737,2.0311,2.5168,2.7402,1.2892,2.0588,1.1843,1.4217,2.0592,5.1408,1.782,1.1351,1.4137,0.7317,2.2684,2.3786,1.6193,0.6512,2.8076,3.2486,1.8909,1.1293,1.8089,0.8693,0.3018
2020/5/27,-0.3419,-0.7012,-0.3423,-0.7503,-0.1742,-0.5597,0.4481,-1.5798,-0.9048,-1.9149,-0.3992,-0.6065,-0.3311,-0.9508,-0.2387,0.8968,0.4016,0.2249,-0.0646,-0.1174,-1.779,1.8196,-0.0305,-0.9039,0.1952,-1.7482,-0.3684,0.627,-0.3462,0.3195,-0.9111
2020/5/28,0.3341,0.2865,0.332,-0.571,-0.1378,1.4658,1.3032,-0.6062,0.4455,0.0416,-0.0732,-0.9384,-0.0193,0.4779,-0.4906,-0.8729,-0.8687,0.378,0.2031,0.3486,-1.151,-0.301,-0.7828,0.0285,0.0144,-0.283,1.5639,-0.9638,-0.5509,-0.1211,-1.4432
2020/5/29,0.2208,0.2694,0.2154,0.7847,0.1999,-0.8883,-0.6653,-0.1039,2.2007,0.7109,0.6092,0.7238,-0.0777,0.0221,1.9539,4.2649,2.1414,-1.2246,1.351,-0.2282,2.0178,1.5389,0.9926,1.5572,1.2562,0.0241,0.4821,0.4811,0.7597,-0.3547,1.4354
2020/6/1,2.2103,2.6976,2.2115,2.5813,3.1207,3.1401,1.442,4.5025,4.0073,3.8512,2.0229,3.3782,2.0143,2.51,2.7087,1.9669,2.7689,2.6001,2.2299,1.8074,1.892,2.4012,2.9082,3.1905,2.0759,5.3819,2.3617,1.1397,2.5991,1.4546,1.2591
2020/6/2,0.2034,0.3079,0.2047,0.4762,0.1053,1.111,0.5893,0.6958,-0.5666,-0.2758,0.7369,-0.3431,0.4861,-0.8625,-1.3736,-2.2396,1.2574,1.814,0.68,0.5675,-1.04,-0.997,0.3742,-1.1847,-0.7979,1.7957,-0.0978,-0.2298,0.6781,0.7673,0.8879
2020/6/3,0.07,0.002,0.0675,0.2536,1.7896,-0.1689,0.1149,-0.1717,0.2276,-0.4678,-0.9084,-0.2692,-0.691,-0.454,-0.2771,1.6148,0.2655,-0.448,-0.2857,-0.2691,0.8043,0.2563,1.5218,-0.59,-0.6885,0.6302,-0.7702,-0.3222,0.5853,-0.2871,-0.8648
2020/6/4,-0.1416,-0.0367,-0.141,0.1318,0.9521,-0.2276,-0.325,-0.9903,0.2956,-0.6931,-0.5617,-0.1454,-0.48,-0.6585,1.1072,-0.5712,1.1087,-0.4056,-0.4516,-0.3841,0.7442,0.816,0.3287,1.2298,1.3678,-0.1599,0.2604,-0.4763,0.1041,-0.6108,0.6423
2020/6/5,0.3941,0.4788,0.3956,0.1667,-0.0812,0.629,0.1682,0.2154,1.1848,0.3414,-0.3684,0.118,0.1657,-0.8227,-0.0528,3.496,-1.4108,-0.5187,1.68,0.0049,0.7356,-0.3156,-0.79,0.469,0.6581,0.9529,-0.4973,-0.5362,-0.0367,-0.0974,-2.0074
2020/6/8,0.2368,0.5174,0.2379,-0.0554,-0.2114,0.6951,0.1213,0.7476,-0.8587,-0.5545,0.1821,0.6888,-0.2574,-0.2778,-1.0631,0.2826,-1.3316,0.8575,0.5577,0.0598,-0.7557,-0.6424,-1.0001,-0.1534,2.0191,0.4375,1.0868,0.7264,0.4449,1.2895,0.5061
2020/6/9,0.6253,0.6234,0.6243,0.4098,0.571,0.3653,0.154,-0.0959,2.5294,0.5913,-0.2324,0.5904,0.192,0.758,0.5325,2.2521,1.3611,0.0102,1.0891,0.3424,1.8147,0.3119,0.666,0.8973,0.4902,0.2312,-0.1525,-0.3063,0.6037,0.2288,0.0477
2020/6/10,-0.4186,-0.181,-0.4181,0.1463,-0.8477,-1.0009,-0.7198,-0.483,-0.2589,0.3949,0.0165,-0.0992,-0.6676,1.8061,0.0409,-1.6715,0.4935,-0.7085,-0.6709,-0.7592,1.6172,0.4898,0.7546,0.0503,-0.6719,0.787,-0.5187,0.3678,-0.7025,-0.9539,0.5223
2020/6/11,-0.7772,-1.0847,-0.7764,-0.0771,0.8925,-1.2742,-1.2078,-0.205,0.3335,0.6331,0.1426,1.0259,-0.8219,-1.1954,-0.5638,0.2155,-0.241,-0.7083,-1.1638,-0.6609,-0.625,-1.3949,-0.0159,-1.6453,-2.1126,-0.944,0.6183,-0.7076,-0.5628,-0.8269,-3.3408
2020/6/12,-0.0399,0.1801,-0.0396,-0.3742,-0.1305,-0.3051,0.0751,-0.3206,1.8736,-0.154,0.1345,-0.6925,-0.1693,-0.3696,0.2034,5.8543,1.7235,-0.1875,-0.3804,-0.2317,1.5052,0.3477,-0.0319,0.8618,0.084,-0.8077,-1.0849,0.4144,-0.1434,-0.6635,-0.3292
2020/6/15,-1.0192,-1.2014,-1.0176,-0.6365,-1.5478,-1.0103,-1.3703,-1.1023,1.0278,-0.3403,-1.2661,-0.429,-0.5788,-1.0727,0.9755,-1.6869,1.0757,-0.4669,-1.0995,-0.5377,1.4267,-0.6548,0.5487,-1.6525,-2.8519,-1.9865,-1.0448,-0.8063,-0.5048,-2.2311,2.0579
2020/6/16,1.4444,1.5065,1.4435,1.786,1.2074,1.2027,0.8359,3.2242,1.349,1.9167,1.0212,1.4842,1.3126,2.2499,0.5663,3.6322,1.2193,1.405,1.3726,1.2846,1.924,2.3188,0.5489,1.4935,1.6849,2.6289,2.7336,3.5978,1.9144,1.6958,0.4282
2020/6/17,0.1404,0.0753,0.1407,0.1588,-0.4671,-0.4592,-0.0475,-0.0451,0.8743,0.3554,1.6064,-0.7524,0.0329,-0.5033,0.6173,-1.6953,0.3394,-0.4827,-0.3814,0.5361,2.3825,-0.21,0.1109,-0.1354,-0.5143,-0.002,0.2334,2.357,-0.0324,0.3939,1.0999
2020/6/18,0.1166,0.6668,0.1172,-0.1387,0.6578,0.7249,-0.3366,2.3507,-0.4049,0.2889,-1.6094,0.387,0.5753,-1.0091,-0.3734,1.5543,-1.4492,0.6722,0.0882,0.6301,-2.2585,-0.0358,-0.6005,0.2815,0.3087,2.6554,0.5571,2.7299,0.275,2.4643,1.0137
2020/6/19,0.9629,1.3432,0.9635,0.3586,1.3168,1.7659,0.1604,-0.0227,0.78,0.4462,0.5832,1.4763,0.312,0.4602,1.2789,1.4698,2.3156,0.2366,0.1288,-0.0792,2.0172,0.8884,0.0318,2.3781,2.3344,1.1357,0.3986,-1.9181,0.885,-0.3557,1.0892
2020/6/22,-0.08,0.0814,-0.0796,-0.1136,-0.2783,0.851,-0.5359,0.3272,0.2362,1.3219,1.2503,0.6985,-0.5108,-1.29,0.0791,-2.4162,-0.7321,-0.6281,-1.4127,-0.2087,0.2117,-0.5967,-0.236,-0.6798,-1.0581,1.9886,0.8683,-2.0503,-0.0477,-1.0176,1.2234
2020/6/23,0.1811,0.4814,0.1804,-0.2418,-0.3495,-0.0898,-0.4841,-1.4553,2.349,1.4425,-0.2256,0.6632,-0.8618,-0.5634,0.3679,0.1215,-0.5827,-0.4406,0.0044,0.1222,1.7375,-0.4392,-0.539,2.4962,-0.6633,0.1437,-0.1358,-0.3306,-0.204,-0.26,-1.0319
2020/6/24,0.3012,0.4172,0.3006,0.0775,-0.0848,0.2415,0.9189,-0.3287,-0.5011,0.2091,-0.9566,0.8502,-0.4969,0.4223,-0.4344,0.2302,-0.5693,1.6518,-0.2025,0.4198,-0.8448,0.0575,-1.1194,-0.2803,1.2207,0.989,-0.3325,-0.6973,0.0108,-0.3211,-0.4502
2020/6/29,-0.6045,-0.7073,-0.6053,-0.3343,-0.8505,-2.5167,-0.2583,-0.9036,-1.8356,-1.2066,0.2543,0.361,-0.8554,-0.8978,-0.2422,4.6504,-0.9532,-1.1703,-1.2896,-0.4836,0.9509,-0.5127,-0.8858,0.2585,-0.5506,-0.981,-0.7579,-1.6032,-0.6944,-1.3986,1.2314
2020/6/30,0.7816,1.32,0.782,1.5077,0.6117,1.8277,-0.1482,1.8028,2.9346,2.9188,1.1798,1.3291,0.5254,0.7693,2.7227,6.3064,2.2066,1.567,1.014,0.4532,1.572,1.4463,0.9106,1.1379,0.2274,2.996,0.942,0.0117,1.1709,0.7357,2.1346
2020/7/1,1.3856,2.013,1.384,0.9716,0.8727,2.4226,1.9492,-0.4223,0.1492,-0.2705,0.3357,0.2767,1.5846,3.2136,1.1033,5.7873,0.7795,5.0879,1.0035,0.9295,-1.2407,1.8427,0.1614,3.3794,2.3685,0.7443,1.5115,0.0813,0.6261,1.0242,1.4494
2020/7/2,2.1346,2.0731,2.1345,1.3964,1.2094,5.5228,2.2743,1.8315,1.3978,0.7257,1.2581,0.7563,1.7477,2.4392,-0.1364,0.2737,2.0236,3.2732,1.994,1.0913,-0.4018,1.0232,1.1934,2.1138,1.0064,1.3166,1.3633,1.5707,1.5593,3.0542,-0.5609
